hour,glucose_mean,glucose_median,hypo_pct,hyper_pct,n
10.916666666666666,149.52104563347595,143.33333333333334,4.6685340802987865,25.67693744164332,1071
11.0,149.76316760466162,143.0,4.481792717086835,26.330532212885156,1071
11.083333333333334,149.50937723553642,142.66666666666666,4.201680672268908,26.05042016806723,1071
11.166666666666666,149.33904376294004,142.66666666666666,4.3884220354808585,26.423902894491132,1071
11.25,149.27473229622686,142.0,4.57516339869281,26.05042016806723,1071
11.333333333333334,148.7727617641462,141.33333333333334,3.9215686274509802,26.05042016806723,1071
11.416666666666666,148.45158021432505,141.0,3.734827264239029,26.330532212885156,1071
11.5,148.35695612843634,140.16666666666669,3.731343283582089,26.212686567164177,1072
11.583333333333334,147.67280956820647,140.0,3.6414565826330536,26.05042016806723,1071
11.666666666666666,147.2978535251303,138.8095238095238,4.014939309056956,26.143790849673206,1071
11.75,147.28768224653464,138.0,4.201680672268908,26.330532212885156,1071
11.833333333333334,146.33859013598158,136.0,4.295051353874883,26.143790849673206,1071
11.916666666666666,145.667091113946,136.0,3.9215686274509802,25.11671335200747,1071
12.0,145.20734993510825,135.0,4.291044776119403,23.787313432835823,1072
12.083333333333334,144.0954295402591,135.37025948103792,4.477611940298507,23.507462686567166,1072
12.166666666666666,143.22418078720094,134.66666666666666,4.850746268656716,22.94776119402985,1072
12.25,142.6047977057846,134.0,5.597014925373134,22.667910447761194,1072
12.333333333333334,141.60085415799804,132.66666666666666,5.135387488328664,23.062558356676004,1071
12.416666666666666,140.77427220071272,131.33333333333334,5.130597014925374,22.667910447761194,1072
12.5,140.26572586608722,130.93589743589743,5.690298507462686,21.921641791044777,1072
12.583333333333334,139.14726715056867,128.33333333333334,4.9440298507462686,21.26865671641791,1072
12.666666666666666,138.3235845544531,127.66666666666667,4.850746268656716,20.8955223880597,1072
12.75,137.89169300311363,127.0,5.690298507462686,20.615671641791046,1072
12.833333333333334,136.93772433734634,125.33333333333333,5.130597014925374,19.776119402985074,1072
12.916666666666666,136.30640625266565,125.66666666666667,5.223880597014925,19.21641791044776,1072
13.0,135.94561055604473,125.5,6.25,18.65671641791045,1072
