participant_id,lag_steps,lag_minutes,pacf
HUPA0004P,67,335,0.004713542820748818
HUPA0004P,68,340,-0.03570041205956666
HUPA0004P,69,345,0.0051738418371456586
HUPA0004P,70,350,0.002267673215412664
HUPA0004P,71,355,-0.00925543195729698
HUPA0004P,72,360,0.00882170076362201
HUPA0005P,1,5,0.9942379821707777
HUPA0005P,2,10,-0.47706441952969664
HUPA0005P,3,15,-0.09845898386415339
HUPA0005P,4,20,-0.04020000841948257
HUPA0005P,5,25,-0.0304271928512857
HUPA0005P,6,30,-0.031761773900765414
HUPA0005P,7,35,-0.04641023498928701
HUPA0005P,8,40,0.014450685300173132
HUPA0005P,9,45,-0.019520187778488705
HUPA0005P,10,50,-0.022168173010842836
HUPA0005P,11,55,-0.0020884474826202825
HUPA0005P,12,60,-0.03283753069217872
HUPA0005P,13,65,-0.038538737206940614
HUPA0005P,14,70,-0.01227965815053313
HUPA0005P,15,75,-0.00583651654688148
HUPA0005P,16,80,0.03813561997279912
HUPA0005P,17,85,-0.04520936199587481
HUPA0005P,18,90,-0.013021782278751578
HUPA0005P,19,95,-0.047546150104165325
HUPA0005P,20,100,0.011621093278516919
HUPA0005P,21,105,-0.0030125890089052775
HUPA0005P,22,110,0.0003965461049097479
HUPA0005P,23,115,0.02920852737388349
HUPA0005P,24,120,-0.016044402915845468
HUPA0005P,25,125,0.009599651882361324
HUPA0005P,26,130,0.01714159926293115
HUPA0005P,27,135,-0.0020422998847521748
HUPA0005P,28,140,0.014474263588273152
HUPA0005P,29,145,0.00199067887106609
HUPA0005P,30,150,0.013450160132007397
HUPA0005P,31,155,-0.009124076132597242
HUPA0005P,32,160,-0.004020821053258106
HUPA0005P,33,165,0.006009225286350099
HUPA0005P,34,170,0.004609337046739378
HUPA0005P,35,175,0.016636267592913565
HUPA0005P,36,180,0.0036164135022260266
HUPA0005P,37,185,0.005162373924725196
HUPA0005P,38,190,-0.0006557408909728233
HUPA0005P,39,195,-0.011392972783752222
HUPA0005P,40,200,-0.016450886557822425
HUPA0005P,41,205,-0.016584898448181406
HUPA0005P,42,210,-0.001034123647231579
HUPA0005P,43,215,-0.0074829592418432945
HUPA0005P,44,220,0.008862226594044861
HUPA0005P,45,225,0.007679373849811477
HUPA0005P,46,230,0.014141321621616073
HUPA0005P,47,235,-0.006096789733823674
HUPA0005P,48,240,-0.00019460185576118628
HUPA0005P,49,245,0.01005896008249125
HUPA0005P,50,250,0.006727786393541726
HUPA0005P,51,255,-0.020777200779408388
HUPA0005P,52,260,-0.00720047618704325
HUPA0005P,53,265,-0.018187716396319116
HUPA0005P,54,270,-0.001625189731770496
HUPA0005P,55,275,0.000995466389409609
HUPA0005P,56,280,0.017700938196976268
HUPA0005P,57,285,0.004837796775114989
HUPA0005P,58,290,0.003971078838720431
HUPA0005P,59,295,-0.017217159420140873
HUPA0005P,60,300,-0.006050355193040271
